# Automatically generated
# duptype id depth size device inode priority name
DUPTYPE_WITHIN_SAME_TREE -7166 6 787 64769 554238 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/minizlib/node_modules/minipass/LICENSE
DUPTYPE_FIRST_OCCURRENCE 3291 3 788 64769 556883 3 /var/www/knoxxaibot_v1/node_modules/semver/internal/lrucache.js
DUPTYPE_WITHIN_SAME_TREE -3291 5 788 64769 555566 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/semver/internal/lrucache.js
DUPTYPE_FIRST_OCCURRENCE 560 2 791 64769 537582 3 /var/www/knoxxaibot_v1/node_modules/graceful-fs/LICENSE
DUPTYPE_WITHIN_SAME_TREE -560 4 791 64769 554146 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/graceful-fs/LICENSE
DUPTYPE_FIRST_OCCURRENCE 7753 8 795 64769 556107 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/cacache/node_modules/tar/dist/esm/warn-method.js
DUPTYPE_WITHIN_SAME_TREE -7753 8 795 64769 556109 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/node-gyp/node_modules/tar/dist/esm/warn-method.js
DUPTYPE_FIRST_OCCURRENCE 4944 4 798 64769 556570 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/npm-profile/LICENSE.md
DUPTYPE_WITHIN_SAME_TREE -4944 5 798 64769 556557 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/@npmcli/map-workspaces/LICENSE.md
DUPTYPE_WITHIN_SAME_TREE -4944 5 798 64769 556556 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/@npmcli/fs/LICENSE.md
DUPTYPE_WITHIN_SAME_TREE -4944 5 798 64769 556555 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/@npmcli/arborist/LICENSE.md
DUPTYPE_WITHIN_SAME_TREE -4944 5 798 64769 554063 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/@npmcli/query/LICENSE
DUPTYPE_WITHIN_SAME_TREE -4944 4 798 64769 556573 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/parse-conflict-json/LICENSE.md
DUPTYPE_WITHIN_SAME_TREE -4944 4 798 64769 556571 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/npm-registry-fetch/LICENSE.md
DUPTYPE_FIRST_OCCURRENCE 5053 4 798 64769 556385 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/strip-ansi-cjs/package.json
DUPTYPE_WITHIN_SAME_TREE -5053 4 798 64769 556386 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/strip-ansi/package.json
DUPTYPE_FIRST_OCCURRENCE 7690 8 813 64769 555729 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/cacache/node_modules/mkdirp/dist/mjs/path-arg.js
DUPTYPE_WITHIN_SAME_TREE -7690 8 813 64769 555732 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/node-gyp/node_modules/mkdirp/dist/mjs/path-arg.js
DUPTYPE_FIRST_OCCURRENCE 7063 6 813 64769 556781 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/glob/dist/commonjs/ignore.d.ts
DUPTYPE_WITHIN_SAME_TREE -7063 6 813 64769 556782 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/glob/dist/esm/ignore.d.ts
DUPTYPE_FIRST_OCCURRENCE 626 2 818 64769 529958 3 /var/www/knoxxaibot_v1/node_modules/imurmurhash/package.json
DUPTYPE_WITHIN_SAME_TREE -626 4 818 64769 556254 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/imurmurhash/package.json
DUPTYPE_FIRST_OCCURRENCE 5702 5 819 64769 541942 3 /var/www/knoxxaibot_v1/node_modules/@google/generative-ai/dist/types/index.d.ts
DUPTYPE_WITHIN_SAME_TREE -5702 6 819 64769 543223 3 /var/www/knoxxaibot_v1/node_modules/@google/generative-ai/dist/server/types/index.d.ts
DUPTYPE_FIRST_OCCURRENCE 1733 2 822 64769 536857 3 /var/www/knoxxaibot_v1/node_modules/safer-buffer/package.json
DUPTYPE_WITHIN_SAME_TREE -1733 4 822 64769 556365 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/safer-buffer/package.json
DUPTYPE_FIRST_OCCURRENCE 6817 6 853 64769 543215 3 /var/www/knoxxaibot_v1/node_modules/@google/generative-ai/dist/types/server/index.d.ts
DUPTYPE_WITHIN_SAME_TREE -6817 7 853 64769 544010 3 /var/www/knoxxaibot_v1/node_modules/@google/generative-ai/dist/server/types/server/index.d.ts
DUPTYPE_FIRST_OCCURRENCE 3288 3 859 64769 556861 3 /var/www/knoxxaibot_v1/node_modules/semver/internal/constants.js
DUPTYPE_WITHIN_SAME_TREE -3288 5 859 64769 554841 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/semver/internal/constants.js
DUPTYPE_FIRST_OCCURRENCE 6802 6 868 64769 543237 3 /var/www/knoxxaibot_v1/node_modules/@google/generative-ai/dist/src/methods/count-tokens.d.ts
DUPTYPE_WITHIN_SAME_TREE -6802 7 868 64769 544015 3 /var/www/knoxxaibot_v1/node_modules/@google/generative-ai/dist/server/src/methods/count-tokens.d.ts
DUPTYPE_FIRST_OCCURRENCE 7706 8 876 64769 555614 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/cacache/node_modules/tar/dist/commonjs/mode-fix.js
DUPTYPE_WITHIN_SAME_TREE -7706 8 876 64769 555616 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/node-gyp/node_modules/tar/dist/commonjs/mode-fix.js
DUPTYPE_FIRST_OCCURRENCE 7064 6 886 64769 556451 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/glob/dist/commonjs/ignore.d.ts.map
DUPTYPE_WITHIN_SAME_TREE -7064 6 886 64769 556452 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/glob/dist/esm/ignore.d.ts.map
DUPTYPE_FIRST_OCCURRENCE 3250 3 888 64769 538481 3 /var/www/knoxxaibot_v1/node_modules/retry/example/stop.js
DUPTYPE_WITHIN_SAME_TREE -3250 5 888 64769 555944 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/retry/example/stop.js
DUPTYPE_FIRST_OCCURRENCE 7284 6 912 64769 556376 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/spdx-correct/node_modules/spdx-expression-parse/package.json
DUPTYPE_WITHIN_SAME_TREE -7284 6 912 64769 556402 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/validate-npm-package-license/node_modules/spdx-expression-parse/package.json
DUPTYPE_FIRST_OCCURRENCE 7330 6 914 64769 556417 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/wrap-ansi/node_modules/strip-ansi/package.json
DUPTYPE_WITHIN_SAME_TREE -7330 7 914 64769 556163 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/@isaacs/cliui/node_modules/strip-ansi/package.json
DUPTYPE_FIRST_OCCURRENCE 7669 8 915 64769 555037 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/cacache/node_modules/mkdirp/dist/mjs/find-made.js
DUPTYPE_WITHIN_SAME_TREE -7669 8 915 64769 555042 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/node-gyp/node_modules/mkdirp/dist/mjs/find-made.js
DUPTYPE_FIRST_OCCURRENCE 5045 4 923 64769 555435 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/string-width-cjs/index.js
DUPTYPE_WITHIN_SAME_TREE -5045 4 923 64769 555436 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/string-width/index.js
DUPTYPE_FIRST_OCCURRENCE 7723 8 927 64769 556106 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/cacache/node_modules/tar/dist/commonjs/warn-method.js
DUPTYPE_WITHIN_SAME_TREE -7723 8 927 64769 556108 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/node-gyp/node_modules/tar/dist/commonjs/warn-method.js
DUPTYPE_FIRST_OCCURRENCE 6800 6 927 64769 543236 3 /var/www/knoxxaibot_v1/node_modules/@google/generative-ai/dist/src/methods/chat-session-helpers.d.ts
DUPTYPE_WITHIN_SAME_TREE -6800 7 927 64769 544013 3 /var/www/knoxxaibot_v1/node_modules/@google/generative-ai/dist/server/src/methods/chat-session-helpers.d.ts
DUPTYPE_FIRST_OCCURRENCE 5047 4 941 64769 556383 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/string-width-cjs/package.json
DUPTYPE_WITHIN_SAME_TREE -5047 4 941 64769 556384 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/string-width/package.json
DUPTYPE_FIRST_OCCURRENCE 3265 3 947 64769 556843 3 /var/www/knoxxaibot_v1/node_modules/semver/functions/cmp.js
DUPTYPE_WITHIN_SAME_TREE -3265 5 947 64769 554789 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/semver/functions/cmp.js
DUPTYPE_FIRST_OCCURRENCE 7941 9 953 64769 555728 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/cacache/node_modules/mkdirp/dist/cjs/src/path-arg.js
DUPTYPE_WITHIN_SAME_TREE -7941 9 953 64769 555731 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/node-gyp/node_modules/mkdirp/dist/cjs/src/path-arg.js
DUPTYPE_FIRST_OCCURRENCE 7752 8 1006 64769 556059 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/cacache/node_modules/tar/dist/esm/update.js
DUPTYPE_WITHIN_SAME_TREE -7752 8 1006 64769 556061 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/node-gyp/node_modules/tar/dist/esm/update.js
DUPTYPE_FIRST_OCCURRENCE 7729 8 1018 64769 555076 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/cacache/node_modules/tar/dist/esm/get-write-flag.js
DUPTYPE_WITHIN_SAME_TREE -7729 8 1018 64769 555078 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/node-gyp/node_modules/tar/dist/esm/get-write-flag.js
DUPTYPE_FIRST_OCCURRENCE 1713 2 1022 64769 530040 3 /var/www/knoxxaibot_v1/node_modules/retry/package.json
DUPTYPE_WITHIN_SAME_TREE -1713 4 1022 64769 556364 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/retry/package.json
DUPTYPE_FIRST_OCCURRENCE 565 2 1031 64769 537586 3 /var/www/knoxxaibot_v1/node_modules/graceful-fs/package.json
DUPTYPE_WITHIN_SAME_TREE -565 4 1031 64769 556247 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/graceful-fs/package.json
DUPTYPE_FIRST_OCCURRENCE 7319 6 1035 64769 556414 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/wrap-ansi/node_modules/ansi-regex/package.json
DUPTYPE_WITHIN_SAME_TREE -7319 7 1035 64769 556160 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/@isaacs/cliui/node_modules/ansi-regex/package.json
DUPTYPE_FIRST_OCCURRENCE 7327 6 1044 64769 556416 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/wrap-ansi/node_modules/string-width/package.json
DUPTYPE_WITHIN_SAME_TREE -7327 7 1044 64769 556162 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/@isaacs/cliui/node_modules/string-width/package.json
DUPTYPE_FIRST_OCCURRENCE 4114 4 1059 64769 541406 3 /var/www/knoxxaibot_v1/node_modules/express-session/node_modules/debug/Makefile
DUPTYPE_WITHIN_SAME_TREE -4114 4 1059 64769 540487 3 /var/www/knoxxaibot_v1/node_modules/morgan/node_modules/debug/Makefile
DUPTYPE_FIRST_OCCURRENCE 7747 8 1060 64769 555951 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/cacache/node_modules/tar/dist/esm/strip-absolute-path.js
DUPTYPE_WITHIN_SAME_TREE -7747 8 1060 64769 555953 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/node-gyp/node_modules/tar/dist/esm/strip-absolute-path.js
DUPTYPE_FIRST_OCCURRENCE 613 2 1064 64769 530202 3 /var/www/knoxxaibot_v1/node_modules/iconv-lite/LICENSE
DUPTYPE_WITHIN_SAME_TREE -613 4 1064 64769 554156 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/iconv-lite/LICENSE
DUPTYPE_FIRST_OCCURRENCE 7325 6 1064 64769 555482 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/wrap-ansi/node_modules/string-width/index.js
DUPTYPE_WITHIN_SAME_TREE -7325 7 1064 64769 555139 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/@isaacs/cliui/node_modules/string-width/index.js
DUPTYPE_FIRST_OCCURRENCE 182 2 1069 64769 530026 3 /var/www/knoxxaibot_v1/node_modules/balanced-match/package.json
DUPTYPE_WITHIN_SAME_TREE -182 4 1069 64769 556199 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/balanced-match/package.json
DUPTYPE_FIRST_OCCURRENCE 1797 2 1071 64769 536860 3 /var/www/knoxxaibot_v1/node_modules/side-channel-weakmap/LICENSE
DUPTYPE_WITHIN_SAME_TREE -1797 2 1071 64769 537270 3 /var/www/knoxxaibot_v1/node_modules/side-channel/LICENSE
DUPTYPE_FIRST_OCCURRENCE 229 2 1071 64769 530045 3 /var/www/knoxxaibot_v1/node_modules/call-bind-apply-helpers/LICENSE
DUPTYPE_WITHIN_SAME_TREE -229 2 1071 64769 530011 3 /var/www/knoxxaibot_v1/node_modules/side-channel-list/LICENSE
DUPTYPE_WITHIN_SAME_TREE -229 2 1071 64769 529835 3 /var/www/knoxxaibot_v1/node_modules/es-errors/LICENSE
DUPTYPE_WITHIN_SAME_TREE -229 2 1071 64769 536798 3 /var/www/knoxxaibot_v1/node_modules/call-bound/LICENSE
DUPTYPE_WITHIN_SAME_TREE -229 2 1071 64769 537545 3 /var/www/knoxxaibot_v1/node_modules/side-channel-map/LICENSE
DUPTYPE_WITHIN_SAME_TREE -229 2 1071 64769 530221 3 /var/www/knoxxaibot_v1/node_modules/es-define-property/LICENSE
DUPTYPE_WITHIN_SAME_TREE -229 2 1071 64769 537697 3 /var/www/knoxxaibot_v1/node_modules/es-object-atoms/LICENSE
DUPTYPE_FIRST_OCCURRENCE 289 2 1073 64769 537281 3 /var/www/knoxxaibot_v1/node_modules/concat-map/LICENSE
DUPTYPE_WITHIN_SAME_TREE -289 2 1073 64769 536931 3 /var/www/knoxxaibot_v1/node_modules/is-typedarray/LICENSE.md
DUPTYPE_WITHIN_SAME_TREE -289 4 1073 64769 554098 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/archy/LICENSE
DUPTYPE_WITHIN_SAME_TREE -289 4 1073 64769 554339 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/text-table/LICENSE
DUPTYPE_FIRST_OCCURRENCE 357 2 1073 64769 536830 3 /var/www/knoxxaibot_v1/node_modules/dunder-proto/LICENSE
DUPTYPE_WITHIN_SAME_TREE -357 2 1073 64769 529893 3 /var/www/knoxxaibot_v1/node_modules/math-intrinsics/LICENSE
DUPTYPE_FIRST_OCCURRENCE 4121 4 1077 64769 541394 3 /var/www/knoxxaibot_v1/node_modules/express-session/node_modules/ms/license.md
DUPTYPE_WITHIN_SAME_TREE -4121 4 1077 64769 540473 3 /var/www/knoxxaibot_v1/node_modules/morgan/node_modules/ms/license.md
DUPTYPE_FIRST_OCCURRENCE 4741 4 1077 64769 556816 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/cssesc/LICENSE-MIT.txt
DUPTYPE_WITHIN_SAME_TREE -4741 7 1077 64769 556815 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/@isaacs/cliui/node_modules/emoji-regex/LICENSE-MIT.txt
DUPTYPE_WITHIN_SAME_TREE -4741 6 1077 64769 556818 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/wrap-ansi/node_modules/emoji-regex/LICENSE-MIT.txt
DUPTYPE_WITHIN_SAME_TREE -4741 4 1077 64769 556817 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/emoji-regex/LICENSE-MIT.txt
DUPTYPE_FIRST_OCCURRENCE 4838 4 1078 64769 554178 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/just-diff-apply/LICENSE
DUPTYPE_WITHIN_SAME_TREE -4838 4 1078 64769 554180 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/just-diff/LICENSE
DUPTYPE_FIRST_OCCURRENCE 1490 2 1079 64769 529873 3 /var/www/knoxxaibot_v1/node_modules/ms/license.md
DUPTYPE_WITHIN_SAME_TREE -1490 4 1079 64769 556566 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/ms/license.md
DUPTYPE_FIRST_OCCURRENCE 1508 2 1080 64769 537216 3 /var/www/knoxxaibot_v1/node_modules/negotiator/package.json
DUPTYPE_WITHIN_SAME_TREE -1508 6 1080 64769 556284 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/make-fetch-happen/node_modules/negotiator/package.json
DUPTYPE_FIRST_OCCURRENCE 1719 2 1081 64769 530134 3 /var/www/knoxxaibot_v1/node_modules/safe-buffer/LICENSE
DUPTYPE_WITHIN_SAME_TREE -1719 4 1081 64769 540135 3 /var/www/knoxxaibot_v1/node_modules/string_decoder/node_modules/safe-buffer/LICENSE
DUPTYPE_WITHIN_SAME_TREE -1719 2 1081 64769 529821 3 /var/www/knoxxaibot_v1/node_modules/typedarray-to-buffer/LICENSE
DUPTYPE_WITHIN_SAME_TREE -1719 4 1081 64769 540119 3 /var/www/knoxxaibot_v1/node_modules/basic-auth/node_modules/safe-buffer/LICENSE
DUPTYPE_WITHIN_SAME_TREE -1719 4 1081 64769 541421 3 /var/www/knoxxaibot_v1/node_modules/readable-stream/node_modules/safe-buffer/LICENSE
DUPTYPE_FIRST_OCCURRENCE 501 2 1084 64769 537014 3 /var/www/knoxxaibot_v1/node_modules/fs-extra/LICENSE
DUPTYPE_WITHIN_SAME_TREE -501 7 1084 64769 554048 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/@npmcli/fs/lib/cp/LICENSE
DUPTYPE_FIRST_OCCURRENCE 284 2 1085 64769 536824 3 /var/www/knoxxaibot_v1/node_modules/combined-stream/License
DUPTYPE_WITHIN_SAME_TREE -284 2 1085 64769 537377 3 /var/www/knoxxaibot_v1/node_modules/delayed-stream/License
DUPTYPE_FIRST_OCCURRENCE 267 2 1085 64769 530214 3 /var/www/knoxxaibot_v1/node_modules/color-name/LICENSE
DUPTYPE_WITHIN_SAME_TREE -267 4 1085 64769 554125 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/color-name/LICENSE
DUPTYPE_FIRST_OCCURRENCE 259 2 1087 64769 537021 3 /var/www/knoxxaibot_v1/node_modules/color-convert/LICENSE
DUPTYPE_WITHIN_SAME_TREE -259 4 1087 64769 554123 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/color-convert/LICENSE
DUPTYPE_FIRST_OCCURRENCE 5073 4 1088 64769 554350 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/tuf-js/LICENSE
DUPTYPE_WITHIN_SAME_TREE -5073 5 1088 64769 554084 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/@tufjs/canonical-json/LICENSE
DUPTYPE_WITHIN_SAME_TREE -5073 5 1088 64769 554086 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/@tufjs/models/LICENSE
DUPTYPE_FIRST_OCCURRENCE 1646 2 1091 64769 530128 3 /var/www/knoxxaibot_v1/node_modules/picomatch/LICENSE
DUPTYPE_WITHIN_SAME_TREE -1646 6 1091 64769 554346 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/tinyglobby/node_modules/picomatch/LICENSE
DUPTYPE_FIRST_OCCURRENCE 217 2 1091 64769 537525 3 /var/www/knoxxaibot_v1/node_modules/braces/LICENSE
DUPTYPE_WITHIN_SAME_TREE -217 2 1091 64769 537093 3 /var/www/knoxxaibot_v1/node_modules/fill-range/LICENSE
DUPTYPE_WITHIN_SAME_TREE -217 2 1091 64769 537241 3 /var/www/knoxxaibot_v1/node_modules/is-number/LICENSE
DUPTYPE_FIRST_OCCURRENCE 6803 6 1091 64769 543239 3 /var/www/knoxxaibot_v1/node_modules/@google/generative-ai/dist/src/methods/embed-content.d.ts
DUPTYPE_WITHIN_SAME_TREE -6803 7 1091 64769 544017 3 /var/www/knoxxaibot_v1/node_modules/@google/generative-ai/dist/server/src/methods/embed-content.d.ts
DUPTYPE_FIRST_OCCURRENCE 294 2 1094 64769 529878 3 /var/www/knoxxaibot_v1/node_modules/content-disposition/LICENSE
DUPTYPE_WITHIN_SAME_TREE -294 2 1094 64769 537009 3 /var/www/knoxxaibot_v1/node_modules/vary/LICENSE
DUPTYPE_WITHIN_SAME_TREE -294 2 1094 64769 537684 3 /var/www/knoxxaibot_v1/node_modules/media-typer/LICENSE
DUPTYPE_WITHIN_SAME_TREE -294 2 1094 64769 537207 3 /var/www/knoxxaibot_v1/node_modules/forwarded/LICENSE
DUPTYPE_FIRST_OCCURRENCE 436 2 1094 64769 537460 3 /var/www/knoxxaibot_v1/node_modules/etag/LICENSE
DUPTYPE_WITHIN_SAME_TREE -436 2 1094 64769 529968 3 /var/www/knoxxaibot_v1/node_modules/proxy-addr/LICENSE
DUPTYPE_FIRST_OCCURRENCE 6804 6 1094 64769 543235 3 /var/www/knoxxaibot_v1/node_modules/@google/generative-ai/dist/src/methods/generate-content.d.ts
DUPTYPE_WITHIN_SAME_TREE -6804 7 1094 64769 544014 3 /var/www/knoxxaibot_v1/node_modules/@google/generative-ai/dist/server/src/methods/generate-content.d.ts
DUPTYPE_FIRST_OCCURRENCE 1729 2 1094 64769 536853 3 /var/www/knoxxaibot_v1/node_modules/safer-buffer/LICENSE
DUPTYPE_WITHIN_SAME_TREE -1729 4 1094 64769 554300 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/safer-buffer/LICENSE
DUPTYPE_FIRST_OCCURRENCE 179 2 1096 64769 530024 3 /var/www/knoxxaibot_v1/node_modules/balanced-match/LICENSE.md
DUPTYPE_WITHIN_SAME_TREE -179 4 1096 64769 556558 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/balanced-match/LICENSE.md
DUPTYPE_FIRST_OCCURRENCE 213 2 1096 64769 537057 3 /var/www/knoxxaibot_v1/node_modules/brace-expansion/LICENSE
DUPTYPE_WITHIN_SAME_TREE -213 4 1096 64769 554104 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/brace-expansion/LICENSE
DUPTYPE_FIRST_OCCURRENCE 4681 4 1101 64769 554090 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/agent-base/LICENSE
DUPTYPE_WITHIN_SAME_TREE -4681 4 1101 64769 554311 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/socks-proxy-agent/LICENSE
DUPTYPE_WITHIN_SAME_TREE -4681 4 1101 64769 554154 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/https-proxy-agent/LICENSE
DUPTYPE_FIRST_OCCURRENCE 1972 2 1102 64769 537117 3 /var/www/knoxxaibot_v1/node_modules/util-deprecate/LICENSE
DUPTYPE_WITHIN_SAME_TREE -1972 4 1102 64769 554356 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/util-deprecate/LICENSE
DUPTYPE_FIRST_OCCURRENCE 4113 4 1107 64769 541405 3 /var/www/knoxxaibot_v1/node_modules/express-session/node_modules/debug/LICENSE
DUPTYPE_WITHIN_SAME_TREE -4113 4 1107 64769 540484 3 /var/www/knoxxaibot_v1/node_modules/morgan/node_modules/debug/LICENSE
DUPTYPE_FIRST_OCCURRENCE 568 2 1109 64769 536998 3 /var/www/knoxxaibot_v1/node_modules/has-flag/license
DUPTYPE_WITHIN_SAME_TREE -568 6 1109 64769 554371 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/wrap-ansi-cjs/node_modules/ansi-styles/license
DUPTYPE_WITHIN_SAME_TREE -568 2 1109 64769 537003 3 /var/www/knoxxaibot_v1/node_modules/supports-color/license
DUPTYPE_WITHIN_SAME_TREE -568 4 1109 64769 554092 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/ansi-regex/license
DUPTYPE_WITHIN_SAME_TREE -568 4 1109 64769 554325 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/strip-ansi/license
DUPTYPE_WITHIN_SAME_TREE -568 4 1109 64769 554323 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/strip-ansi-cjs/license
DUPTYPE_WITHIN_SAME_TREE -568 4 1109 64769 554137 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/env-paths/license
DUPTYPE_WITHIN_SAME_TREE -568 4 1109 64769 554321 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/string-width/license
DUPTYPE_WITHIN_SAME_TREE -568 4 1109 64769 554168 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/is-fullwidth-code-point/license
DUPTYPE_WITHIN_SAME_TREE -568 4 1109 64769 554319 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/string-width-cjs/license
DUPTYPE_WITHIN_SAME_TREE -568 4 1109 64769 554277 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/path-key/license
DUPTYPE_WITHIN_SAME_TREE -568 4 1109 64769 554305 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/shebang-regex/license
DUPTYPE_FIRST_OCCURRENCE 2331 3 1109 64769 538576 3 /var/www/knoxxaibot_v1/node_modules/iconv-lite/lib/bom-handling.js
DUPTYPE_WITHIN_SAME_TREE -2331 5 1109 64769 554712 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/iconv-lite/lib/bom-handling.js
DUPTYPE_FIRST_OCCURRENCE 5032 4 1111 64769 554316 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/spdx-expression-parse/LICENSE
DUPTYPE_WITHIN_SAME_TREE -5032 6 1111 64769 554315 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/spdx-correct/node_modules/spdx-expression-parse/LICENSE
DUPTYPE_WITHIN_SAME_TREE -5032 6 1111 64769 554358 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/validate-npm-package-license/node_modules/spdx-expression-parse/LICENSE
DUPTYPE_FIRST_OCCURRENCE 677 2 1117 64769 536981 3 /var/www/knoxxaibot_v1/node_modules/is-stream/license
DUPTYPE_WITHIN_SAME_TREE -677 4 1117 64769 554368 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/wrap-ansi-cjs/license
DUPTYPE_WITHIN_SAME_TREE -677 4 1117 64769 554373 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/wrap-ansi/license
DUPTYPE_WITHIN_SAME_TREE -677 6 1117 64769 554376 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/wrap-ansi/node_modules/ansi-regex/license
DUPTYPE_WITHIN_SAME_TREE -677 6 1117 64769 554378 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/wrap-ansi/node_modules/string-width/license
DUPTYPE_WITHIN_SAME_TREE -677 6 1117 64769 554380 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/wrap-ansi/node_modules/strip-ansi/license
DUPTYPE_WITHIN_SAME_TREE -677 4 1117 64769 554327 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/supports-color/license
DUPTYPE_WITHIN_SAME_TREE -677 4 1117 64769 554274 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/p-map/license
DUPTYPE_WITHIN_SAME_TREE -677 4 1117 64769 554164 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/ip-regex/license
